data,hora,umidade_%
01/01/2000,00:03:10,79.00
01/01/2000,00:03:11,79.00
01/01/2000,00:03:12,79.00
01/01/2000,00:03:13,79.00
01/01/2000,00:03:14,79.00
01/01/2000,00:03:15,79.00
01/01/2000,00:03:16,79.00
01/01/2000,00:03:17,79.00
01/01/2000,00:03:18,79.00
01/01/2000,00:03:19,79.00
01/01/2000,00:03:20,79.00
01/01/2000,00:03:21,79.00
01/01/2000,00:03:22,79.00
01/01/2000,00:03:23,79.00
01/01/2000,00:03:24,79.00
01/01/2000,00:03:25,79.00
01/01/2000,00:03:26,79.00
01/01/2000,00:03:27,79.00
01/01/2000,00:03:28,79.00
01/01/2000,00:03:29,79.00
01/01/2000,00:03:30,79.00
01/01/2000,00:03:31,79.00
01/01/2000,00:03:32,79.00
01/01/2000,00:03:33,79.00
01/01/2000,00:03:34,79.00
01/01/2000,00:03:35,79.00
01/01/2000,00:03:36,79.00
01/01/2000,00:03:37,79.00
01/01/2000,00:03:38,79.00
01/01/2000,00:03:39,79.00
01/01/2000,00:03:40,79.00
01/01/2000,00:03:41,79.00
01/01/2000,00:03:42,79.00
01/01/2000,00:03:43,79.00
01/01/2000,00:03:44,79.00
01/01/2000,00:03:45,79.00
01/01/2000,00:03:46,79.00
01/01/2000,00:03:47,79.00
01/01/2000,00:03:48,79.00
01/01/2000,00:03:49,79.00
01/01/2000,00:03:50,79.00
01/01/2000,00:03:51,79.00
01/01/2000,00:03:52,79.00
01/01/2000,00:03:53,79.00
01/01/2000,00:03:54,79.00
01/01/2000,00:03:55,79.00
01/01/2000,00:03:56,79.00
01/01/2000,00:03:57,79.00
01/01/2000,00:03:58,79.00
01/01/2000,00:03:59,79.00
01/01/2000,00:04:00,79.00
01/01/2000,00:04:01,79.00
01/01/2000,00:04:02,79.00
01/01/2000,00:04:03,79.00
01/01/2000,00:04:04,79.00
01/01/2000,00:04:05,79.00
01/01/2000,00:04:06,79.00
01/01/2000,00:04:07,79.00
01/01/2000,00:04:08,79.00
01/01/2000,00:04:09,79.00
01/01/2000,00:04:10,79.00
01/01/2000,00:04:11,79.00
01/01/2000,00:04:12,79.00
01/01/2000,00:04:13,79.00
01/01/2000,00:04:14,79.00
01/01/2000,00:04:15,79.00
01/01/2000,00:04:16,79.00
01/01/2000,00:04:17,79.00
01/01/2000,00:04:18,79.00
01/01/2000,00:04:19,79.00
01/01/2000,00:04:20,79.00
01/01/2000,00:04:21,79.00
01/01/2000,00:04:22,79.00
01/01/2000,00:04:23,79.00
01/01/2000,00:04:24,79.00
01/01/2000,00:04:25,79.00
01/01/2000,00:04:26,79.00
01/01/2000,00:04:27,79.00
01/01/2000,00:04:28,79.00
01/01/2000,00:04:29,79.00
01/01/2000,00:04:30,79.00
01/01/2000,00:04:31,79.00
01/01/2000,00:04:32,79.00
01/01/2000,00:04:33,79.00
01/01/2000,00:04:34,79.00
01/01/2000,00:04:35,79.00
01/01/2000,00:04:36,79.00
01/01/2000,00:04:37,79.00
01/01/2000,00:04:38,79.00
