data,hora,umidade_%
01/01/2000,00:03:33,25.90
01/01/2000,00:03:34,26.00
01/01/2000,00:03:35,26.00
01/01/2000,00:03:36,26.00
01/01/2000,00:03:37,26.00
01/01/2000,00:03:39,26.00
01/01/2000,00:03:40,26.00
01/01/2000,00:03:41,26.00
01/01/2000,00:03:42,26.00
01/01/2000,00:03:43,26.00
01/01/2000,00:03:44,26.00
01/01/2000,00:03:45,26.00
01/01/2000,00:03:46,26.00
01/01/2000,00:03:47,26.00
01/01/2000,00:03:48,26.00
01/01/2000,00:03:49,26.00
01/01/2000,00:03:50,26.00
01/01/2000,00:03:51,26.00
01/01/2000,00:03:52,26.00
01/01/2000,00:03:53,26.00
01/01/2000,00:03:54,26.00
01/01/2000,00:03:55,26.00
01/01/2000,00:03:56,26.00
01/01/2000,00:03:57,26.00
01/01/2000,00:03:59,26.00
01/01/2000,00:04:00,26.00
01/01/2000,00:04:01,26.00
01/01/2000,00:04:02,26.00
01/01/2000,00:04:03,26.00
01/01/2000,00:04:04,26.00
01/01/2000,00:04:05,26.00
01/01/2000,00:04:06,26.00
01/01/2000,00:04:07,26.00
01/01/2000,00:04:08,26.00
01/01/2000,00:04:09,26.00
01/01/2000,00:04:10,26.00
01/01/2000,00:04:11,26.00
01/01/2000,00:04:12,26.00
01/01/2000,00:04:13,26.00
01/01/2000,00:04:14,26.00
01/01/2000,00:04:15,26.00
01/01/2000,00:04:16,26.00
01/01/2000,00:04:17,26.00
01/01/2000,00:04:19,26.00
01/01/2000,00:04:20,26.00
01/01/2000,00:04:21,26.00
01/01/2000,00:04:22,26.00
01/01/2000,00:04:23,26.00
01/01/2000,00:04:24,26.00
01/01/2000,00:04:25,26.00
01/01/2000,00:04:26,26.00
01/01/2000,00:04:27,25.90
01/01/2000,00:04:28,25.90
01/01/2000,00:04:29,25.90
01/01/2000,00:04:30,26.00
01/01/2000,00:04:31,26.00
01/01/2000,00:04:32,26.00
01/01/2000,00:04:33,26.00
01/01/2000,00:04:34,26.00
01/01/2000,00:04:35,26.00
01/01/2000,00:04:36,26.00
01/01/2000,00:04:37,26.00
01/01/2000,00:04:38,26.00
01/01/2000,00:04:40,26.00
01/01/2000,00:04:41,26.00
