data,hora,umidade_%
01/01/2000,00:13:25,64.00
01/01/2000,00:13:26,64.00
01/01/2000,00:13:27,64.00
01/01/2000,00:13:28,64.00
01/01/2000,00:13:29,64.00
01/01/2000,00:13:30,64.00
01/01/2000,00:13:31,64.00
01/01/2000,00:13:32,64.00
01/01/2000,00:13:33,64.00
01/01/2000,00:13:34,64.00
01/01/2000,00:13:35,64.00
01/01/2000,00:13:36,64.00
01/01/2000,00:13:37,64.00
01/01/2000,00:13:38,64.00
01/01/2000,00:13:39,64.00
01/01/2000,00:13:40,64.00
01/01/2000,00:13:41,64.00
01/01/2000,00:13:42,64.00
01/01/2000,00:13:43,64.00
01/01/2000,00:13:44,64.00
01/01/2000,00:13:45,64.00
01/01/2000,00:13:46,64.00
01/01/2000,00:13:47,64.00
01/01/2000,00:13:48,64.00
01/01/2000,00:13:49,64.00
01/01/2000,00:13:50,64.00
01/01/2000,00:13:51,64.00
01/01/2000,00:13:52,64.00
01/01/2000,00:13:53,64.00
01/01/2000,00:13:54,64.00
01/01/2000,00:13:55,64.00
01/01/2000,00:13:56,64.00
01/01/2000,00:13:57,64.00
01/01/2000,00:13:58,64.00
01/01/2000,00:13:59,64.00
01/01/2000,00:14:00,64.00
01/01/2000,00:14:01,64.00
01/01/2000,00:14:02,64.00
01/01/2000,00:14:03,64.00
01/01/2000,00:14:04,64.00
01/01/2000,00:14:05,64.00
01/01/2000,00:14:06,64.00
01/01/2000,00:14:07,64.00
01/01/2000,00:14:08,64.00
01/01/2000,00:14:09,64.00
01/01/2000,00:14:10,64.00
01/01/2000,00:14:11,64.00
01/01/2000,00:14:12,64.00
01/01/2000,00:14:13,64.00
01/01/2000,00:14:14,64.00
01/01/2000,00:14:15,64.00
01/01/2000,00:14:16,64.00
01/01/2000,00:14:17,64.00
01/01/2000,00:14:18,64.00
01/01/2000,00:14:19,64.00
01/01/2000,00:14:20,64.00
01/01/2000,00:14:21,64.00
01/01/2000,00:14:22,64.00
01/01/2000,00:14:23,64.00
01/01/2000,00:14:24,64.00
01/01/2000,00:14:25,64.00
01/01/2000,00:14:26,64.00
01/01/2000,00:14:27,64.00
01/01/2000,00:14:28,64.00
01/01/2000,00:14:29,64.00
01/01/2000,00:14:30,64.00
01/01/2000,00:14:31,64.00
01/01/2000,00:14:32,64.00
01/01/2000,00:14:33,64.00
01/01/2000,00:14:34,64.00
01/01/2000,00:14:35,64.00
01/01/2000,00:14:36,64.00
01/01/2000,00:14:37,64.00
01/01/2000,00:14:38,64.00
01/01/2000,00:14:39,64.00
01/01/2000,00:14:40,64.00
01/01/2000,00:14:41,64.00
01/01/2000,00:14:42,64.00
01/01/2000,00:14:43,64.00
01/01/2000,00:14:44,64.00
01/01/2000,00:14:45,64.00
01/01/2000,00:14:46,64.00
01/01/2000,00:14:47,64.00
01/01/2000,00:14:48,64.00
01/01/2000,00:14:49,64.00
01/01/2000,00:14:50,64.00
01/01/2000,00:14:51,64.00
01/01/2000,00:14:52,64.00
01/01/2000,00:14:53,64.00
01/01/2000,00:14:54,64.00
01/01/2000,00:14:55,64.00
01/01/2000,00:14:56,64.00
01/01/2000,00:14:57,64.00
01/01/2000,00:14:58,64.00
01/01/2000,00:14:59,64.00
01/01/2000,00:15:00,64.00
01/01/2000,00:15:01,64.00
01/01/2000,00:15:02,64.00
01/01/2000,00:15:03,64.00
01/01/2000,00:15:04,64.00
01/01/2000,00:15:05,64.00
01/01/2000,00:15:06,64.00
01/01/2000,00:15:07,64.00
01/01/2000,00:15:08,64.00
01/01/2000,00:15:09,64.00
01/01/2000,00:15:10,64.00
01/01/2000,00:15:11,64.00
01/01/2000,00:15:12,64.00
01/01/2000,00:15:13,64.00
01/01/2000,00:15:14,64.00
01/01/2000,00:15:15,64.00
01/01/2000,00:15:16,64.00
01/01/2000,00:15:17,64.00
01/01/2000,00:15:18,64.00
01/01/2000,00:15:19,64.00
01/01/2000,00:15:20,64.00
01/01/2000,00:15:21,64.00
01/01/2000,00:15:22,64.00
01/01/2000,00:15:23,64.00
01/01/2000,00:15:24,64.00
01/01/2000,00:15:25,64.00
01/01/2000,00:15:26,64.00
01/01/2000,00:15:27,64.00
01/01/2000,00:15:28,64.00
01/01/2000,00:15:29,64.00
01/01/2000,00:15:30,64.00
01/01/2000,00:15:31,64.00
01/01/2000,00:15:32,64.00
01/01/2000,00:15:33,64.00
01/01/2000,00:15:34,64.00
01/01/2000,00:15:35,64.00
01/01/2000,00:15:36,64.00
01/01/2000,00:15:37,64.00
01/01/2000,00:15:38,64.00
01/01/2000,00:15:39,64.00
01/01/2000,00:15:40,64.00
01/01/2000,00:15:41,64.00
01/01/2000,00:15:42,64.00
01/01/2000,00:15:43,64.00
01/01/2000,00:15:44,64.00
01/01/2000,00:15:45,64.00
01/01/2000,00:15:46,64.00
01/01/2000,00:15:47,64.00
01/01/2000,00:15:48,64.00
01/01/2000,00:15:49,64.00
01/01/2000,00:15:50,64.00
01/01/2000,00:15:51,64.00
01/01/2000,00:15:52,64.00
01/01/2000,00:15:53,64.00
01/01/2000,00:15:54,64.00
01/01/2000,00:15:55,64.00
01/01/2000,00:15:56,64.00
01/01/2000,00:15:57,64.00
01/01/2000,00:15:58,64.00
01/01/2000,00:15:59,64.00
01/01/2000,00:16:00,64.00
01/01/2000,00:16:01,64.00
01/01/2000,00:16:02,64.00
01/01/2000,00:16:03,64.00
01/01/2000,00:16:04,64.00
01/01/2000,00:16:05,64.00
01/01/2000,00:16:06,64.00
01/01/2000,00:16:07,64.00
01/01/2000,00:16:08,64.00
01/01/2000,00:16:09,64.00
01/01/2000,00:16:10,64.00
01/01/2000,00:16:11,64.00
01/01/2000,00:16:12,64.00
01/01/2000,00:16:13,64.00
01/01/2000,00:16:14,64.00
01/01/2000,00:16:15,64.00
01/01/2000,00:16:16,64.00
01/01/2000,00:16:17,64.00
01/01/2000,00:16:18,64.00
01/01/2000,00:16:19,64.00
01/01/2000,00:16:20,64.00
01/01/2000,00:16:21,64.00
01/01/2000,00:16:22,64.00
01/01/2000,00:16:23,64.00
01/01/2000,00:16:24,64.00
01/01/2000,00:16:25,64.00
01/01/2000,00:16:26,64.00
01/01/2000,00:16:27,64.00
01/01/2000,00:16:28,64.00
01/01/2000,00:16:29,64.00
01/01/2000,00:16:30,63.00
01/01/2000,00:16:31,64.00
01/01/2000,00:16:32,64.00
01/01/2000,00:16:33,64.00
01/01/2000,00:16:34,64.00
01/01/2000,00:16:35,64.00
01/01/2000,00:16:36,64.00
01/01/2000,00:16:37,64.00
01/01/2000,00:16:38,64.00
01/01/2000,00:16:39,64.00
01/01/2000,00:16:40,64.00
01/01/2000,00:16:41,64.00
01/01/2000,00:16:42,64.00
01/01/2000,00:16:44,63.00
01/01/2000,00:16:45,64.00
01/01/2000,00:16:46,64.00
01/01/2000,00:16:47,63.00
01/01/2000,00:16:48,64.00
01/01/2000,00:16:49,64.00
01/01/2000,00:16:50,64.00
01/01/2000,00:16:51,64.00
01/01/2000,00:16:52,63.00
01/01/2000,00:16:53,64.00
01/01/2000,00:16:54,64.00
01/01/2000,00:16:55,64.00
01/01/2000,00:16:56,64.00
01/01/2000,00:16:57,63.00
01/01/2000,00:16:58,64.00
01/01/2000,00:16:59,64.00
01/01/2000,00:17:00,63.00
01/01/2000,00:17:01,64.00
01/01/2000,00:17:02,64.00
01/01/2000,00:17:03,63.00
01/01/2000,00:17:04,64.00
01/01/2000,00:17:05,64.00
01/01/2000,00:17:06,64.00
01/01/2000,00:17:07,64.00
01/01/2000,00:17:08,64.00
01/01/2000,00:17:09,64.00
01/01/2000,00:17:10,63.00
01/01/2000,00:17:11,64.00
01/01/2000,00:17:12,63.00
01/01/2000,00:17:13,64.00
01/01/2000,00:17:14,63.00
01/01/2000,00:17:15,64.00
01/01/2000,00:17:16,63.00
01/01/2000,00:17:17,64.00
01/01/2000,00:17:18,63.00
01/01/2000,00:17:19,63.00
01/01/2000,00:17:20,63.00
01/01/2000,00:17:21,63.00
01/01/2000,00:17:22,63.00
01/01/2000,00:17:23,63.00
01/01/2000,00:17:24,63.00
01/01/2000,00:17:25,63.00
01/01/2000,00:17:26,63.00
01/01/2000,00:17:27,63.00
01/01/2000,00:17:28,64.00
01/01/2000,00:17:29,64.00
01/01/2000,00:17:30,63.00
01/01/2000,00:17:31,63.00
01/01/2000,00:17:32,64.00
01/01/2000,00:17:33,64.00
01/01/2000,00:17:34,63.00
01/01/2000,00:17:35,63.00
01/01/2000,00:17:36,63.00
01/01/2000,00:17:37,63.00
01/01/2000,00:17:38,63.00
01/01/2000,00:17:39,63.00
01/01/2000,00:17:40,63.00
01/01/2000,00:17:41,63.00
01/01/2000,00:17:42,63.00
01/01/2000,00:17:43,63.00
01/01/2000,00:17:44,63.00
01/01/2000,00:17:45,63.00
01/01/2000,00:17:46,63.00
01/01/2000,00:17:47,63.00
01/01/2000,00:17:48,63.00
01/01/2000,00:17:49,63.00
01/01/2000,00:17:50,63.00
01/01/2000,00:17:51,64.00
01/01/2000,00:17:52,64.00
01/01/2000,00:17:53,63.00
01/01/2000,00:17:54,63.00
01/01/2000,00:17:55,63.00
01/01/2000,00:17:56,63.00
01/01/2000,00:17:57,63.00
01/01/2000,00:17:58,63.00
01/01/2000,00:17:59,64.00
01/01/2000,00:18:00,63.00
01/01/2000,00:18:01,63.00
01/01/2000,00:18:02,63.00
01/01/2000,00:18:03,63.00
01/01/2000,00:18:04,63.00
01/01/2000,00:18:05,63.00
01/01/2000,00:18:06,63.00
01/01/2000,00:18:07,63.00
01/01/2000,00:18:08,63.00
01/01/2000,00:18:09,63.00
01/01/2000,00:18:10,63.00
01/01/2000,00:18:11,63.00
01/01/2000,00:18:12,63.00
01/01/2000,00:18:13,63.00
01/01/2000,00:18:14,63.00
01/01/2000,00:18:15,63.00
01/01/2000,00:18:16,63.00
01/01/2000,00:18:17,63.00
01/01/2000,00:18:18,63.00
01/01/2000,00:18:19,63.00
01/01/2000,00:18:20,63.00
01/01/2000,00:18:21,63.00
01/01/2000,00:18:22,63.00
01/01/2000,00:18:23,63.00
01/01/2000,00:18:24,63.00
01/01/2000,00:18:25,63.00
01/01/2000,00:18:26,63.00
01/01/2000,00:18:27,63.00
01/01/2000,00:18:28,63.00
01/01/2000,00:18:29,63.00
01/01/2000,00:18:30,63.00
01/01/2000,00:18:31,63.00
01/01/2000,00:18:32,63.00
01/01/2000,00:18:33,63.00
01/01/2000,00:18:34,63.00
01/01/2000,00:18:35,63.00
01/01/2000,00:18:36,63.00
01/01/2000,00:18:37,63.00
01/01/2000,00:18:38,63.00
01/01/2000,00:18:39,63.00
01/01/2000,00:18:40,63.00
01/01/2000,00:18:41,63.00
01/01/2000,00:18:42,63.00
01/01/2000,00:18:43,63.00
01/01/2000,00:18:44,63.00
01/01/2000,00:18:45,63.00
01/01/2000,00:18:46,63.00
01/01/2000,00:18:47,63.00
01/01/2000,00:18:48,63.00
01/01/2000,00:18:49,63.00
01/01/2000,00:18:50,63.00
01/01/2000,00:18:51,63.00
01/01/2000,00:18:52,63.00
01/01/2000,00:18:53,63.00
01/01/2000,00:18:54,63.00
01/01/2000,00:18:55,63.00
01/01/2000,00:18:56,63.00
01/01/2000,00:18:57,63.00
01/01/2000,00:18:58,63.00
01/01/2000,00:18:59,63.00
01/01/2000,00:19:00,63.00
01/01/2000,00:19:01,63.00
01/01/2000,00:19:02,63.00
01/01/2000,00:19:03,63.00
01/01/2000,00:19:04,63.00
01/01/2000,00:19:05,63.00
01/01/2000,00:19:06,63.00
01/01/2000,00:19:07,63.00
01/01/2000,00:19:08,63.00
01/01/2000,00:19:09,63.00
01/01/2000,00:19:10,63.00
01/01/2000,00:19:11,63.00
01/01/2000,00:19:12,63.00
01/01/2000,00:19:13,63.00
01/01/2000,00:19:14,63.00
01/01/2000,00:19:15,63.00
01/01/2000,00:19:16,63.00
01/01/2000,00:19:17,63.00
01/01/2000,00:19:18,63.00
01/01/2000,00:19:19,63.00
01/01/2000,00:19:20,63.00
01/01/2000,00:19:21,63.00
01/01/2000,00:19:22,63.00
01/01/2000,00:19:23,63.00
01/01/2000,00:19:24,63.00
01/01/2000,00:19:25,63.00
01/01/2000,00:19:26,63.00
01/01/2000,00:19:27,63.00
01/01/2000,00:19:28,63.00
01/01/2000,00:19:29,63.00
01/01/2000,00:19:30,63.00
01/01/2000,00:19:31,63.00
01/01/2000,00:19:32,63.00
01/01/2000,00:19:33,63.00
01/01/2000,00:19:34,63.00
01/01/2000,00:19:35,63.00
01/01/2000,00:19:36,63.00
01/01/2000,00:19:37,63.00
01/01/2000,00:19:38,63.00
01/01/2000,00:19:39,63.00
01/01/2000,00:19:40,63.00
01/01/2000,00:19:41,63.00
01/01/2000,00:19:42,63.00
01/01/2000,00:19:43,63.00
01/01/2000,00:19:44,63.00
01/01/2000,00:19:45,63.00
01/01/2000,00:19:46,63.00
01/01/2000,00:19:47,63.00
01/01/2000,00:19:48,63.00
01/01/2000,00:19:49,63.00
01/01/2000,00:19:50,63.00
01/01/2000,00:19:51,63.00
01/01/2000,00:19:52,63.00
01/01/2000,00:19:53,63.00
01/01/2000,00:19:54,63.00
01/01/2000,00:19:55,63.00
01/01/2000,00:19:56,63.00
01/01/2000,00:19:57,63.00
01/01/2000,00:19:58,63.00
01/01/2000,00:19:59,63.00
01/01/2000,00:20:00,63.00
01/01/2000,00:20:01,63.00
01/01/2000,00:20:02,63.00
01/01/2000,00:20:03,63.00
01/01/2000,00:20:04,63.00
01/01/2000,00:20:05,63.00
01/01/2000,00:20:06,63.00
01/01/2000,00:20:07,63.00
01/01/2000,00:20:08,63.00
01/01/2000,00:20:09,63.00
01/01/2000,00:20:10,63.00
01/01/2000,00:20:11,63.00
01/01/2000,00:20:12,63.00
01/01/2000,00:20:13,63.00
01/01/2000,00:20:14,63.00
01/01/2000,00:20:15,63.00
01/01/2000,00:20:16,63.00
01/01/2000,00:20:17,63.00
01/01/2000,00:20:18,63.00
01/01/2000,00:20:19,63.00
01/01/2000,00:20:20,63.00
01/01/2000,00:20:21,63.00
01/01/2000,00:20:22,63.00
01/01/2000,00:20:23,63.00
01/01/2000,00:20:24,63.00
01/01/2000,00:20:25,63.00
01/01/2000,00:20:26,63.00
01/01/2000,00:20:27,63.00
01/01/2000,00:20:28,63.00
01/01/2000,00:20:29,63.00
01/01/2000,00:20:30,63.00
01/01/2000,00:20:31,63.00
01/01/2000,00:20:32,63.00
01/01/2000,00:20:33,63.00
01/01/2000,00:20:34,63.00
01/01/2000,00:20:35,63.00
01/01/2000,00:20:36,63.00
01/01/2000,00:20:37,63.00
01/01/2000,00:20:38,63.00
01/01/2000,00:20:39,63.00
01/01/2000,00:20:40,63.00
01/01/2000,00:20:41,63.00
01/01/2000,00:20:42,63.00
01/01/2000,00:20:43,63.00
01/01/2000,00:20:44,63.00
01/01/2000,00:20:45,63.00
01/01/2000,00:20:46,63.00
01/01/2000,00:20:47,63.00
01/01/2000,00:20:48,63.00
01/01/2000,00:20:49,63.00
01/01/2000,00:20:50,63.00
01/01/2000,00:20:51,63.00
01/01/2000,00:20:52,63.00
01/01/2000,00:20:53,63.00
01/01/2000,00:20:54,63.00
01/01/2000,00:20:55,63.00
01/01/2000,00:20:56,63.00
01/01/2000,00:20:57,63.00
01/01/2000,00:20:58,63.00
01/01/2000,00:20:59,63.00
01/01/2000,00:21:00,63.00
01/01/2000,00:21:01,63.00
01/01/2000,00:21:02,63.00
01/01/2000,00:21:03,63.00
01/01/2000,00:21:04,63.00
01/01/2000,00:21:05,63.00
01/01/2000,00:21:06,63.00
01/01/2000,00:21:07,63.00
01/01/2000,00:21:08,63.00
01/01/2000,00:21:09,63.00
01/01/2000,00:21:10,63.00
01/01/2000,00:21:11,63.00
01/01/2000,00:21:12,63.00
01/01/2000,00:21:13,63.00
01/01/2000,00:21:14,63.00
01/01/2000,00:21:16,63.00
01/01/2000,00:21:17,63.00
01/01/2000,00:21:18,63.00
01/01/2000,00:21:19,63.00
01/01/2000,00:21:20,63.00
01/01/2000,00:21:21,63.00
01/01/2000,00:21:22,63.00
01/01/2000,00:21:23,63.00
01/01/2000,00:21:24,63.00
01/01/2000,00:21:25,63.00
01/01/2000,00:21:26,63.00
01/01/2000,00:21:27,63.00
01/01/2000,00:21:28,63.00
01/01/2000,00:21:29,63.00
01/01/2000,00:21:30,63.00
01/01/2000,00:21:31,63.00
01/01/2000,00:21:32,63.00
01/01/2000,00:21:33,63.00
01/01/2000,00:21:34,63.00
01/01/2000,00:21:35,63.00
01/01/2000,00:21:36,63.00
01/01/2000,00:21:37,63.00
01/01/2000,00:21:38,63.00
01/01/2000,00:21:39,63.00
01/01/2000,00:21:40,63.00
01/01/2000,00:21:41,63.00
01/01/2000,00:21:42,63.00
01/01/2000,00:21:43,63.00
01/01/2000,00:21:44,63.00
01/01/2000,00:21:45,63.00
01/01/2000,00:21:46,63.00
01/01/2000,00:21:47,63.00
01/01/2000,00:21:48,63.00
01/01/2000,00:21:49,63.00
01/01/2000,00:21:50,63.00
01/01/2000,00:21:51,63.00
01/01/2000,00:21:52,63.00
01/01/2000,00:21:53,63.00
01/01/2000,00:21:54,63.00
01/01/2000,00:21:55,63.00
01/01/2000,00:21:56,63.00
01/01/2000,00:21:57,63.00
01/01/2000,00:21:58,63.00
01/01/2000,00:21:59,63.00
01/01/2000,00:22:00,63.00
01/01/2000,00:22:01,63.00
01/01/2000,00:22:02,63.00
01/01/2000,00:22:03,63.00
01/01/2000,00:22:04,63.00
01/01/2000,00:22:05,63.00
01/01/2000,00:22:06,63.00
01/01/2000,00:22:07,63.00
01/01/2000,00:22:08,63.00
01/01/2000,00:22:09,63.00
01/01/2000,00:22:10,63.00
01/01/2000,00:22:11,63.00
01/01/2000,00:22:12,63.00
01/01/2000,00:22:13,63.00
01/01/2000,00:22:14,63.00
01/01/2000,00:22:15,63.00
